id,cpuUsage,dataId,description,name,receivedDate,sendedDate,timeDiff
4087,6.6,8049,description8049,name8049,2019-05-03 14:11:15.166000,2019-05-03 14:10:58.144000,17022
4088,4.3,8050,description8050,name8050,2019-05-03 14:11:15.169000,2019-05-03 14:10:58.144000,17025
4089,3.8,8051,description8051,name8051,2019-05-03 14:11:15.172000,2019-05-03 14:10:58.144000,17028
4090,4.6,8057,description8057,name8057,2019-05-03 14:11:15.177000,2019-05-03 14:10:58.144000,17033
4091,5.1,8058,description8058,name8058,2019-05-03 14:11:15.180000,2019-05-03 14:10:58.144000,17036
4092,4.2,8064,description8064,name8064,2019-05-03 14:11:15.182000,2019-05-03 14:10:58.144000,17038
4093,4.5,8069,description8069,name8069,2019-05-03 14:11:15.186000,2019-05-03 14:10:58.144000,17042
4094,7.2,8084,description8084,name8084,2019-05-03 14:11:15.190000,2019-05-03 14:10:58.144000,17046
4095,6.2,8090,description8090,name8090,2019-05-03 14:11:15.193000,2019-05-03 14:10:58.144000,17049
4096,4,8104,description8104,name8104,2019-05-03 14:11:15.196000,2019-05-03 14:10:58.144000,17052
4097,3.8,8114,description8114,name8114,2019-05-03 14:11:15.200000,2019-05-03 14:10:58.144000,17056
4098,4.3,8116,description8116,name8116,2019-05-03 14:11:15.203000,2019-05-03 14:10:58.144000,17059
4099,4.2,8117,description8117,name8117,2019-05-03 14:11:15.206000,2019-05-03 14:10:58.144000,17062
4100,4.7,8129,description8129,name8129,2019-05-03 14:11:15.210000,2019-05-03 14:10:58.144000,17066
4101,3.8,8152,description8152,name8152,2019-05-03 14:11:15.214000,2019-05-03 14:10:58.144000,17070
4102,4.3,8154,description8154,name8154,2019-05-03 14:11:15.217000,2019-05-03 14:10:58.144000,17073
4103,4.5,8160,description8160,name8160,2019-05-03 14:11:15.220000,2019-05-03 14:10:58.144000,17076
4104,4.2,8169,description8169,name8169,2019-05-03 14:11:15.224000,2019-05-03 14:10:58.144000,17080
4105,5,8171,description8171,name8171,2019-05-03 14:11:15.227000,2019-05-03 14:10:58.144000,17083
4106,5.5,8172,description8172,name8172,2019-05-03 14:11:15.231000,2019-05-03 14:10:58.144000,17087
4107,3.6,8175,description8175,name8175,2019-05-03 14:11:15.235000,2019-05-03 14:10:58.144000,17091
4108,4.6,8179,description8179,name8179,2019-05-03 14:11:15.238000,2019-05-03 14:10:58.144000,17094
4109,4.4,8182,description8182,name8182,2019-05-03 14:11:15.241000,2019-05-03 14:10:58.144000,17097
4110,3.4,8184,description8184,name8184,2019-05-03 14:11:15.246000,2019-05-03 14:10:58.144000,17102
4111,4.7,8185,description8185,name8185,2019-05-03 14:11:15.248000,2019-05-03 14:10:58.144000,17104
4112,4.4,8190,description8190,name8190,2019-05-03 14:11:15.251000,2019-05-03 14:10:58.144000,17107
4113,4.3,8192,description8192,name8192,2019-05-03 14:11:15.253000,2019-05-03 14:10:58.144000,17109
4114,4.3,8193,description8193,name8193,2019-05-03 14:11:15.256000,2019-05-03 14:10:58.144000,17112
4115,4,8199,description8199,name8199,2019-05-03 14:11:15.259000,2019-05-03 14:10:58.144000,17115
4116,4.3,8202,description8202,name8202,2019-05-03 14:11:15.261000,2019-05-03 14:10:58.144000,17117
4117,4.6,8204,description8204,name8204,2019-05-03 14:11:15.264000,2019-05-03 14:10:58.144000,17120
4118,4.2,8213,description8213,name8213,2019-05-03 14:11:15.266000,2019-05-03 14:10:58.144000,17122
4119,4.2,8218,description8218,name8218,2019-05-03 14:11:15.269000,2019-05-03 14:10:58.144000,17125
4120,4.2,8224,description8224,name8224,2019-05-03 14:11:15.271000,2019-05-03 14:10:58.144000,17127
4121,4,8227,description8227,name8227,2019-05-03 14:11:15.274000,2019-05-03 14:10:58.144000,17130
4122,4.1,8232,description8232,name8232,2019-05-03 14:11:15.276000,2019-05-03 14:10:58.144000,17132
4123,4.1,8235,description8235,name8235,2019-05-03 14:11:15.279000,2019-05-03 14:10:58.144000,17135
4124,4.2,8236,description8236,name8236,2019-05-03 14:11:15.281000,2019-05-03 14:10:58.144000,17137
4125,4.2,8243,description8243,name8243,2019-05-03 14:11:15.284000,2019-05-03 14:10:58.144000,17140
4126,4.1,8258,description8258,name8258,2019-05-03 14:11:15.286000,2019-05-03 14:10:58.144000,17142
4127,4.3,8259,description8259,name8259,2019-05-03 14:11:15.289000,2019-05-03 14:10:58.144000,17145
4128,4.3,8260,description8260,name8260,2019-05-03 14:11:15.291000,2019-05-03 14:10:58.144000,17147
4129,4.2,8263,description8263,name8263,2019-05-03 14:11:15.294000,2019-05-03 14:10:58.144000,17150
4130,5,8269,description8269,name8269,2019-05-03 14:11:15.296000,2019-05-03 14:10:58.144000,17152
4131,4.1,8271,description8271,name8271,2019-05-03 14:11:15.299000,2019-05-03 14:10:58.144000,17155
4132,4.1,8273,description8273,name8273,2019-05-03 14:11:15.301000,2019-05-03 14:10:58.144000,17157
4133,3.9,8295,description8295,name8295,2019-05-03 14:11:15.304000,2019-05-03 14:10:58.144000,17160
4134,2.7,8302,description8302,name8302,2019-05-03 14:11:15.308000,2019-05-03 14:10:58.144000,17164
4135,4,8303,description8303,name8303,2019-05-03 14:11:15.311000,2019-05-03 14:10:58.144000,17167
4136,3.8,8314,description8314,name8314,2019-05-03 14:11:15.314000,2019-05-03 14:10:58.144000,17170
4137,3.8,8316,description8316,name8316,2019-05-03 14:11:15.316000,2019-05-03 14:10:58.144000,17172
4138,4.1,8333,description8333,name8333,2019-05-03 14:11:15.319000,2019-05-03 14:10:58.144000,17175
4139,4,8358,description8358,name8358,2019-05-03 14:11:15.321000,2019-05-03 14:10:58.144000,17177
4140,4,8360,description8360,name8360,2019-05-03 14:11:15.324000,2019-05-03 14:10:58.144000,17180
4141,4.6,8363,description8363,name8363,2019-05-03 14:11:15.327000,2019-05-03 14:10:58.144000,17183
4142,3.9,8369,description8369,name8369,2019-05-03 14:11:15.329000,2019-05-03 14:10:58.144000,17185
4143,4,8377,description8377,name8377,2019-05-03 14:11:15.332000,2019-05-03 14:10:58.144000,17188
4144,3.9,8394,description8394,name8394,2019-05-03 14:11:15.334000,2019-05-03 14:10:58.144000,17190
4145,4,8404,description8404,name8404,2019-05-03 14:11:15.337000,2019-05-03 14:10:58.144000,17193
4146,4,8412,description8412,name8412,2019-05-03 14:11:15.340000,2019-05-03 14:10:58.144000,17196
4147,4.2,8419,description8419,name8419,2019-05-03 14:11:15.342000,2019-05-03 14:10:58.144000,17198
4148,1.8,8420,description8420,name8420,2019-05-03 14:11:15.351000,2019-05-03 14:10:58.144000,17207
4149,3.9,8424,description8424,name8424,2019-05-03 14:11:15.354000,2019-05-03 14:10:58.144000,17210
4150,3.9,8426,description8426,name8426,2019-05-03 14:11:15.360000,2019-05-03 14:10:58.144000,17216
4151,4.7,8438,description8438,name8438,2019-05-03 14:11:15.364000,2019-05-03 14:10:58.144000,17220
4152,4.7,8439,description8439,name8439,2019-05-03 14:11:15.367000,2019-05-03 14:10:58.144000,17223
4153,4.1,8442,description8442,name8442,2019-05-03 14:11:15.370000,2019-05-03 14:10:58.144000,17226
4154,4.4,8443,description8443,name8443,2019-05-03 14:11:15.372000,2019-05-03 14:10:58.144000,17228
4155,4.3,8445,description8445,name8445,2019-05-03 14:11:15.376000,2019-05-03 14:10:58.144000,17232
4156,4.6,8450,description8450,name8450,2019-05-03 14:11:15.379000,2019-05-03 14:10:58.144000,17235
4157,3.6,8459,description8459,name8459,2019-05-03 14:11:15.382000,2019-05-03 14:10:58.144000,17238
4158,4.8,8461,description8461,name8461,2019-05-03 14:11:15.385000,2019-05-03 14:10:58.144000,17241
4159,4.1,8465,description8465,name8465,2019-05-03 14:11:15.388000,2019-05-03 14:10:58.144000,17244
4160,4.1,8468,description8468,name8468,2019-05-03 14:11:15.392000,2019-05-03 14:10:58.144000,17248
4161,4.2,8483,description8483,name8483,2019-05-03 14:11:15.396000,2019-05-03 14:10:58.144000,17252
4162,5.7,8498,description8498,name8498,2019-05-03 14:11:15.400000,2019-05-03 14:10:58.144000,17256
4163,3.5,8500,description8500,name8500,2019-05-03 14:11:15.403000,2019-05-03 14:10:58.144000,17259
4164,3.4,8515,description8515,name8515,2019-05-03 14:11:15.409000,2019-05-03 14:10:58.144000,17265
4165,4.2,8519,description8519,name8519,2019-05-03 14:11:15.411000,2019-05-03 14:10:58.144000,17267
4166,3.9,8527,description8527,name8527,2019-05-03 14:11:15.415000,2019-05-03 14:10:58.144000,17271
4167,5,8535,description8535,name8535,2019-05-03 14:11:15.419000,2019-05-03 14:10:58.144000,17275
4168,16,2943,description2943,name2943,2019-05-03 14:11:15.425000,2019-05-03 14:10:58.143000,17282
4169,4.7,2945,description2945,name2945,2019-05-03 14:11:15.430000,2019-05-03 14:10:58.143000,17287
4170,3.7,2947,description2947,name2947,2019-05-03 14:11:15.433000,2019-05-03 14:10:58.143000,17290
4171,4.1,2949,description2949,name2949,2019-05-03 14:11:15.437000,2019-05-03 14:10:58.143000,17294
4172,4.4,2970,description2970,name2970,2019-05-03 14:11:15.442000,2019-05-03 14:10:58.143000,17299
4173,4.9,2972,description2972,name2972,2019-05-03 14:11:15.445000,2019-05-03 14:10:58.143000,17302
4174,4.3,2975,description2975,name2975,2019-05-03 14:11:15.448000,2019-05-03 14:10:58.143000,17305
4175,4.4,2978,description2978,name2978,2019-05-03 14:11:15.451000,2019-05-03 14:10:58.143000,17308
4176,4,3000,description3000,name3000,2019-05-03 14:11:15.455000,2019-05-03 14:10:58.143000,17312
4177,3.8,3002,description3002,name3002,2019-05-03 14:11:15.459000,2019-05-03 14:10:58.143000,17316
4178,6.4,3017,description3017,name3017,2019-05-03 14:11:15.462000,2019-05-03 14:10:58.143000,17319
4179,4.5,3021,description3021,name3021,2019-05-03 14:11:15.465000,2019-05-03 14:10:58.143000,17322
4180,4.6,3026,description3026,name3026,2019-05-03 14:11:15.468000,2019-05-03 14:10:58.143000,17325
4181,4.1,3029,description3029,name3029,2019-05-03 14:11:15.470000,2019-05-03 14:10:58.143000,17327
4182,3.9,3031,description3031,name3031,2019-05-03 14:11:15.473000,2019-05-03 14:10:58.143000,17330
4183,3.9,3033,description3033,name3033,2019-05-03 14:11:15.476000,2019-05-03 14:10:58.143000,17333
4184,4.3,3037,description3037,name3037,2019-05-03 14:11:15.478000,2019-05-03 14:10:58.143000,17335
4185,4,3038,description3038,name3038,2019-05-03 14:11:15.481000,2019-05-03 14:10:58.143000,17338
4186,4.2,3056,description3056,name3056,2019-05-03 14:11:15.483000,2019-05-03 14:10:58.143000,17340
4187,3.9,3070,description3070,name3070,2019-05-03 14:11:15.486000,2019-05-03 14:10:58.143000,17343
4188,3.8,3071,description3071,name3071,2019-05-03 14:11:15.489000,2019-05-03 14:10:58.143000,17346
4189,3.7,3075,description3075,name3075,2019-05-03 14:11:15.492000,2019-05-03 14:10:58.143000,17349
4190,3.9,3079,description3079,name3079,2019-05-03 14:11:15.495000,2019-05-03 14:10:58.143000,17352
4191,3.9,3080,description3080,name3080,2019-05-03 14:11:15.497000,2019-05-03 14:10:58.143000,17354
4192,3.8,3089,description3089,name3089,2019-05-03 14:11:15.500000,2019-05-03 14:10:58.143000,17357
4193,3.9,3092,description3092,name3092,2019-05-03 14:11:15.503000,2019-05-03 14:10:58.143000,17360
4194,3.7,3093,description3093,name3093,2019-05-03 14:11:15.506000,2019-05-03 14:10:58.143000,17363
4195,4.1,3101,description3101,name3101,2019-05-03 14:11:15.508000,2019-05-03 14:10:58.143000,17365
4196,3.9,3102,description3102,name3102,2019-05-03 14:11:15.511000,2019-05-03 14:10:58.143000,17368
4197,3.9,3103,description3103,name3103,2019-05-03 14:11:15.513000,2019-05-03 14:10:58.143000,17370
4198,4,3116,description3116,name3116,2019-05-03 14:11:15.516000,2019-05-03 14:10:58.143000,17373
4199,4,3117,description3117,name3117,2019-05-03 14:11:15.519000,2019-05-03 14:10:58.143000,17376
4200,3.9,3123,description3123,name3123,2019-05-03 14:11:15.521000,2019-05-03 14:10:58.143000,17378
4201,3.9,3126,description3126,name3126,2019-05-03 14:11:15.524000,2019-05-03 14:10:58.143000,17381
4202,4,3128,description3128,name3128,2019-05-03 14:11:15.527000,2019-05-03 14:10:58.143000,17384
4203,3.9,3130,description3130,name3130,2019-05-03 14:11:15.529000,2019-05-03 14:10:58.143000,17386
4204,3.8,3134,description3134,name3134,2019-05-03 14:11:15.532000,2019-05-03 14:10:58.143000,17389
4205,4.1,3136,description3136,name3136,2019-05-03 14:11:15.535000,2019-05-03 14:10:58.143000,17392
4206,4,3137,description3137,name3137,2019-05-03 14:11:15.537000,2019-05-03 14:10:58.143000,17394
4207,3.9,3140,description3140,name3140,2019-05-03 14:11:15.540000,2019-05-03 14:10:58.143000,17397
4208,4,3152,description3152,name3152,2019-05-03 14:11:15.542000,2019-05-03 14:10:58.143000,17399
4209,3.8,3156,description3156,name3156,2019-05-03 14:11:15.545000,2019-05-03 14:10:58.143000,17402
4210,4,3167,description3167,name3167,2019-05-03 14:11:15.548000,2019-05-03 14:10:58.143000,17405
4211,5.1,3170,description3170,name3170,2019-05-03 14:11:15.551000,2019-05-03 14:10:58.143000,17408
4212,4,3176,description3176,name3176,2019-05-03 14:11:15.555000,2019-05-03 14:10:58.143000,17412
4213,3.3,3179,description3179,name3179,2019-05-03 14:11:15.560000,2019-05-03 14:10:58.143000,17417
4214,4.2,3180,description3180,name3180,2019-05-03 14:11:15.563000,2019-05-03 14:10:58.143000,17420
4215,4.2,3185,description3185,name3185,2019-05-03 14:11:15.567000,2019-05-03 14:10:58.143000,17424
4216,4.3,3196,description3196,name3196,2019-05-03 14:11:15.571000,2019-05-03 14:10:58.143000,17428
4217,3.8,3200,description3200,name3200,2019-05-03 14:11:15.574000,2019-05-03 14:10:58.143000,17431
4218,4.5,3213,description3213,name3213,2019-05-03 14:11:15.578000,2019-05-03 14:10:58.143000,17435
4219,4.7,3217,description3217,name3217,2019-05-03 14:11:15.582000,2019-05-03 14:10:58.143000,17439
4220,4.1,3222,description3222,name3222,2019-05-03 14:11:15.585000,2019-05-03 14:10:58.143000,17442
4221,4.4,3227,description3227,name3227,2019-05-03 14:11:15.588000,2019-05-03 14:10:58.143000,17445
4222,4.9,3242,description3242,name3242,2019-05-03 14:11:15.591000,2019-05-03 14:10:58.143000,17448
4223,6.2,3245,description3245,name3245,2019-05-03 14:11:15.596000,2019-05-03 14:10:58.143000,17453
4224,4.4,3250,description3250,name3250,2019-05-03 14:11:15.598000,2019-05-03 14:10:58.143000,17455
4225,4.4,3251,description3251,name3251,2019-05-03 14:11:15.601000,2019-05-03 14:10:58.143000,17458
4226,3.8,3265,description3265,name3265,2019-05-03 14:11:15.605000,2019-05-03 14:10:58.143000,17462
4227,4.1,3269,description3269,name3269,2019-05-03 14:11:15.609000,2019-05-03 14:10:58.143000,17466
4228,4.4,3291,description3291,name3291,2019-05-03 14:11:15.612000,2019-05-03 14:10:58.143000,17469
4229,3.6,3299,description3299,name3299,2019-05-03 14:11:15.616000,2019-05-03 14:10:58.143000,17473
4230,4.3,3307,description3307,name3307,2019-05-03 14:11:15.618000,2019-05-03 14:10:58.143000,17475
4231,4.1,3325,description3325,name3325,2019-05-03 14:11:15.621000,2019-05-03 14:10:58.143000,17478
4232,3.1,3333,description3333,name3333,2019-05-03 14:11:15.625000,2019-05-03 14:10:58.143000,17482
4233,4.8,3336,description3336,name3336,2019-05-03 14:11:15.629000,2019-05-03 14:10:58.143000,17486
4234,4.8,3350,description3350,name3350,2019-05-03 14:11:15.631000,2019-05-03 14:10:58.143000,17488
4235,4,3354,description3354,name3354,2019-05-03 14:11:15.634000,2019-05-03 14:10:58.143000,17491
4236,1.4,3357,description3357,name3357,2019-05-03 14:11:15.644000,2019-05-03 14:10:58.143000,17501
4237,4,3378,description3378,name3378,2019-05-03 14:11:15.648000,2019-05-03 14:10:58.143000,17505
4238,3.7,3379,description3379,name3379,2019-05-03 14:11:15.652000,2019-05-03 14:10:58.143000,17509
4239,4.5,3408,description3408,name3408,2019-05-03 14:11:15.655000,2019-05-03 14:10:58.143000,17512
4240,3.9,3417,description3417,name3417,2019-05-03 14:11:15.658000,2019-05-03 14:10:58.143000,17515
4241,4,3418,description3418,name3418,2019-05-03 14:11:15.661000,2019-05-03 14:10:58.143000,17518
4242,4,3435,description3435,name3435,2019-05-03 14:11:15.663000,2019-05-03 14:10:58.143000,17520
4243,4,3442,description3442,name3442,2019-05-03 14:11:15.666000,2019-05-03 14:10:58.143000,17523
4244,4.9,3443,description3443,name3443,2019-05-03 14:11:15.669000,2019-05-03 14:10:58.143000,17526
4245,4.2,3444,description3444,name3444,2019-05-03 14:11:15.671000,2019-05-03 14:10:58.143000,17528
4246,4.2,3450,description3450,name3450,2019-05-03 14:11:15.673000,2019-05-03 14:10:58.143000,17530
4247,3.9,3452,description3452,name3452,2019-05-03 14:11:15.676000,2019-05-03 14:10:58.143000,17533
4248,3.9,3456,description3456,name3456,2019-05-03 14:11:15.679000,2019-05-03 14:10:58.143000,17536
4249,3.8,3461,description3461,name3461,2019-05-03 14:11:15.681000,2019-05-03 14:10:58.143000,17538
4250,3.8,3466,description3466,name3466,2019-05-03 14:11:15.684000,2019-05-03 14:10:58.143000,17541
4251,3.7,3475,description3475,name3475,2019-05-03 14:11:15.687000,2019-05-03 14:10:58.143000,17544
4252,4,3478,description3478,name3478,2019-05-03 14:11:15.689000,2019-05-03 14:10:58.143000,17546
4253,3.8,3483,description3483,name3483,2019-05-03 14:11:15.692000,2019-05-03 14:10:58.143000,17549
4254,4,3488,description3488,name3488,2019-05-03 14:11:15.695000,2019-05-03 14:10:58.143000,17552
4255,3.9,3490,description3490,name3490,2019-05-03 14:11:15.697000,2019-05-03 14:10:58.143000,17554
4256,3.8,3491,description3491,name3491,2019-05-03 14:11:15.700000,2019-05-03 14:10:58.143000,17557
4257,4,3494,description3494,name3494,2019-05-03 14:11:15.702000,2019-05-03 14:10:58.143000,17559
4258,3.8,3505,description3505,name3505,2019-05-03 14:11:15.705000,2019-05-03 14:10:58.143000,17562
4259,3.8,3529,description3529,name3529,2019-05-03 14:11:15.708000,2019-05-03 14:10:58.143000,17565
4260,4,3533,description3533,name3533,2019-05-03 14:11:15.711000,2019-05-03 14:10:58.143000,17568
4261,4,3544,description3544,name3544,2019-05-03 14:11:15.713000,2019-05-03 14:10:58.143000,17570
4262,3.2,3549,description3549,name3549,2019-05-03 14:11:15.717000,2019-05-03 14:10:58.143000,17574
4263,3.9,3552,description3552,name3552,2019-05-03 14:11:15.719000,2019-05-03 14:10:58.143000,17576
4264,4,3557,description3557,name3557,2019-05-03 14:11:15.722000,2019-05-03 14:10:58.143000,17579
4265,3.8,3563,description3563,name3563,2019-05-03 14:11:15.724000,2019-05-03 14:10:58.143000,17581
4266,3.7,3569,description3569,name3569,2019-05-03 14:11:15.727000,2019-05-03 14:10:58.143000,17584
4267,3.9,3572,description3572,name3572,2019-05-03 14:11:15.730000,2019-05-03 14:10:58.143000,17587
4268,3.7,3573,description3573,name3573,2019-05-03 14:11:15.732000,2019-05-03 14:10:58.143000,17589
4269,3.7,3576,description3576,name3576,2019-05-03 14:11:15.735000,2019-05-03 14:10:58.143000,17592
4270,3.7,3590,description3590,name3590,2019-05-03 14:11:15.738000,2019-05-03 14:10:58.143000,17595
4271,4.1,3606,description3606,name3606,2019-05-03 14:11:15.740000,2019-05-03 14:10:58.143000,17597
4272,4,3609,description3609,name3609,2019-05-03 14:11:15.743000,2019-05-03 14:10:58.143000,17600
4273,3.7,3612,description3612,name3612,2019-05-03 14:11:15.745000,2019-05-03 14:10:58.143000,17602
4274,4,3617,description3617,name3617,2019-05-03 14:11:15.748000,2019-05-03 14:10:58.143000,17605
4275,4.1,3624,description3624,name3624,2019-05-03 14:11:15.751000,2019-05-03 14:10:58.143000,17608
4276,4.2,3627,description3627,name3627,2019-05-03 14:11:15.754000,2019-05-03 14:10:58.143000,17611
4277,4,3629,description3629,name3629,2019-05-03 14:11:15.758000,2019-05-03 14:10:58.143000,17615
4278,4.1,3632,description3632,name3632,2019-05-03 14:11:15.762000,2019-05-03 14:10:58.143000,17619
4279,6.1,3637,description3637,name3637,2019-05-03 14:11:15.766000,2019-05-03 14:10:58.143000,17623
4280,5.1,3642,description3642,name3642,2019-05-03 14:11:15.769000,2019-05-03 14:10:58.143000,17626
4281,5.5,3644,description3644,name3644,2019-05-03 14:11:15.773000,2019-05-03 14:10:58.143000,17630
4282,5.1,3646,description3646,name3646,2019-05-03 14:11:15.777000,2019-05-03 14:10:58.143000,17634
4283,3.6,3655,description3655,name3655,2019-05-03 14:11:15.780000,2019-05-03 14:10:58.143000,17637
4284,4.6,3656,description3656,name3656,2019-05-03 14:11:15.785000,2019-05-03 14:10:58.143000,17642
4285,3.7,3659,description3659,name3659,2019-05-03 14:11:15.788000,2019-05-03 14:10:58.143000,17645
4286,3.9,3664,description3664,name3664,2019-05-03 14:11:15.792000,2019-05-03 14:10:58.143000,17649
4287,4.7,3679,description3679,name3679,2019-05-03 14:11:15.796000,2019-05-03 14:10:58.143000,17653
4288,7.1,3684,description3684,name3684,2019-05-03 14:11:15.800000,2019-05-03 14:10:58.143000,17657
4289,4.4,3685,description3685,name3685,2019-05-03 14:11:15.802000,2019-05-03 14:10:58.143000,17659
4290,4.6,3687,description3687,name3687,2019-05-03 14:11:15.806000,2019-05-03 14:10:58.143000,17663
4291,4.1,3693,description3693,name3693,2019-05-03 14:11:15.812000,2019-05-03 14:10:58.143000,17669
4292,4.1,3701,description3701,name3701,2019-05-03 14:11:15.815000,2019-05-03 14:10:58.143000,17672
4293,5.1,3707,description3707,name3707,2019-05-03 14:11:15.819000,2019-05-03 14:10:58.143000,17676
4294,6.6,3721,description3721,name3721,2019-05-03 14:11:15.822000,2019-05-03 14:10:58.143000,17679
4295,4.3,3761,description3761,name3761,2019-05-03 14:11:15.826000,2019-05-03 14:10:58.143000,17683
4296,4,3762,description3762,name3762,2019-05-03 14:11:15.829000,2019-05-03 14:10:58.143000,17686
4297,4.4,3763,description3763,name3763,2019-05-03 14:11:15.833000,2019-05-03 14:10:58.143000,17690
4298,4.4,3790,description3790,name3790,2019-05-03 14:11:15.836000,2019-05-03 14:10:58.143000,17693
4299,4.3,3804,description3804,name3804,2019-05-03 14:11:15.839000,2019-05-03 14:10:58.143000,17696
4300,4.7,3805,description3805,name3805,2019-05-03 14:11:15.844000,2019-05-03 14:10:58.143000,17701
4301,4.7,3817,description3817,name3817,2019-05-03 14:11:15.847000,2019-05-03 14:10:58.143000,17704
4302,4.2,3824,description3824,name3824,2019-05-03 14:11:15.850000,2019-05-03 14:10:58.143000,17707
4303,4.9,3826,description3826,name3826,2019-05-03 14:11:15.854000,2019-05-03 14:10:58.143000,17711
4304,6.8,3848,description3848,name3848,2019-05-03 14:11:15.857000,2019-05-03 14:10:58.143000,17714
4305,5,3852,description3852,name3852,2019-05-03 14:11:15.861000,2019-05-03 14:10:58.143000,17718
4306,4.2,3858,description3858,name3858,2019-05-03 14:11:15.863000,2019-05-03 14:10:58.143000,17720
4307,4.1,3861,description3861,name3861,2019-05-03 14:11:15.866000,2019-05-03 14:10:58.143000,17723
4308,4.9,3862,description3862,name3862,2019-05-03 14:11:15.868000,2019-05-03 14:10:58.143000,17725
4309,4.3,3864,description3864,name3864,2019-05-03 14:11:15.871000,2019-05-03 14:10:58.143000,17728
4310,4.3,3869,description3869,name3869,2019-05-03 14:11:15.873000,2019-05-03 14:10:58.143000,17730
4311,4.1,3872,description3872,name3872,2019-05-03 14:11:15.876000,2019-05-03 14:10:58.143000,17733
4312,4.1,3879,description3879,name3879,2019-05-03 14:11:15.878000,2019-05-03 14:10:58.143000,17735
4313,4,3901,description3901,name3901,2019-05-03 14:11:15.881000,2019-05-03 14:10:58.143000,17738
4314,3.9,3909,description3909,name3909,2019-05-03 14:11:15.884000,2019-05-03 14:10:58.143000,17741
4315,4.1,3912,description3912,name3912,2019-05-03 14:11:15.886000,2019-05-03 14:10:58.143000,17743
4316,4.1,3919,description3919,name3919,2019-05-03 14:11:15.889000,2019-05-03 14:10:58.143000,17746
4317,4.1,3932,description3932,name3932,2019-05-03 14:11:15.892000,2019-05-03 14:10:58.143000,17749
4318,4.1,3935,description3935,name3935,2019-05-03 14:11:15.894000,2019-05-03 14:10:58.143000,17751
4319,4.1,3937,description3937,name3937,2019-05-03 14:11:15.897000,2019-05-03 14:10:58.143000,17754
4320,15.8,3946,description3946,name3946,2019-05-03 14:11:15.899000,2019-05-03 14:10:58.143000,17756
4321,6.3,3949,description3949,name3949,2019-05-03 14:11:15.902000,2019-05-03 14:10:58.143000,17759
4322,4.2,3959,description3959,name3959,2019-05-03 14:11:15.904000,2019-05-03 14:10:58.143000,17761
4323,4,3962,description3962,name3962,2019-05-03 14:11:15.907000,2019-05-03 14:10:58.143000,17764
4324,4.4,3968,description3968,name3968,2019-05-03 14:11:15.909000,2019-05-03 14:10:58.143000,17766
4325,4.1,3971,description3971,name3971,2019-05-03 14:11:15.912000,2019-05-03 14:10:58.143000,17769
4326,3.7,3981,description3981,name3981,2019-05-03 14:11:15.915000,2019-05-03 14:10:58.143000,17772
4327,4.1,3983,description3983,name3983,2019-05-03 14:11:15.918000,2019-05-03 14:10:58.143000,17775
4328,3.7,3998,description3998,name3998,2019-05-03 14:11:15.922000,2019-05-03 14:10:58.143000,17779
4329,3.8,3999,description3999,name3999,2019-05-03 14:11:15.925000,2019-05-03 14:10:58.143000,17782
4330,3.8,4006,description4006,name4006,2019-05-03 14:11:15.929000,2019-05-03 14:10:58.143000,17786
4331,3.5,4007,description4007,name4007,2019-05-03 14:11:15.932000,2019-05-03 14:10:58.143000,17789
4332,3.6,4019,description4019,name4019,2019-05-03 14:11:15.935000,2019-05-03 14:10:58.143000,17792
4333,3.9,4028,description4028,name4028,2019-05-03 14:11:15.938000,2019-05-03 14:10:58.143000,17795
4334,3.9,4039,description4039,name4039,2019-05-03 14:11:15.940000,2019-05-03 14:10:58.143000,17797
4335,3.9,4044,description4044,name4044,2019-05-03 14:11:15.943000,2019-05-03 14:10:58.143000,17800
4336,3.9,4045,description4045,name4045,2019-05-03 14:11:15.946000,2019-05-03 14:10:58.143000,17803
4337,3.8,4058,description4058,name4058,2019-05-03 14:11:15.948000,2019-05-03 14:10:58.143000,17805
4338,4,4063,description4063,name4063,2019-05-03 14:11:15.951000,2019-05-03 14:10:58.143000,17808
4339,4,4067,description4067,name4067,2019-05-03 14:11:15.954000,2019-05-03 14:10:58.143000,17811
4340,4,4069,description4069,name4069,2019-05-03 14:11:15.957000,2019-05-03 14:10:58.143000,17814
4341,3.8,4071,description4071,name4071,2019-05-03 14:11:15.961000,2019-05-03 14:10:58.143000,17818
4342,5.3,4076,description4076,name4076,2019-05-03 14:11:15.966000,2019-05-03 14:10:58.143000,17823
4343,3.6,4078,description4078,name4078,2019-05-03 14:11:15.971000,2019-05-03 14:10:58.143000,17828
4344,4.5,4089,description4089,name4089,2019-05-03 14:11:15.975000,2019-05-03 14:10:58.143000,17832
4345,4.7,4097,description4097,name4097,2019-05-03 14:11:15.979000,2019-05-03 14:10:58.143000,17836
4346,5.2,4106,description4106,name4106,2019-05-03 14:11:15.982000,2019-05-03 14:10:58.143000,17839
4347,3.8,4107,description4107,name4107,2019-05-03 14:11:15.985000,2019-05-03 14:10:58.143000,17842
4348,5.6,4108,description4108,name4108,2019-05-03 14:11:15.990000,2019-05-03 14:10:58.143000,17847
4349,6.7,4120,description4120,name4120,2019-05-03 14:11:15.994000,2019-05-03 14:10:58.143000,17851
4350,3.9,4128,description4128,name4128,2019-05-03 14:11:15.997000,2019-05-03 14:10:58.143000,17854
4351,4.6,4138,description4138,name4138,2019-05-03 14:11:16.001000,2019-05-03 14:10:58.143000,17858
